rpm,recovered_rpm,gamma_deg,phi_deg,d_mm,severity,valid,shard_file,row_in_shard,record_index,scene_index,speed_ripple_pct,speed_wander_pct
844.9481560913594,844.9481560913591,45.0,135.0,5.0,severe,1,train_waveforms_0018.npy,104,19268,963,2.9864237406120715,1.7209420211890984
1659.7092991947777,1659.709299194778,45.0,30.0,2.5,clean,1,train_waveforms_0012.npy,164,13039,651,0.0,0.0
2163.767570070494,2163.767570070494,0.0,45.0,1.0,high,1,train_waveforms_0033.npy,66,34414,1720,1.7199628849901747,0.5730902405838436
1893.8196362849164,1893.8196362849164,35.0,0.0,10.0,severe,1,train_waveforms_0009.npy,210,10071,503,2.0701533021734915,2.148021807649508
884.9984173117426,884.9984173117425,20.0,30.0,10.0,clean,1,train_waveforms_0030.npy,88,31431,1571,0.0,0.0
2531.9949708947047,2531.9949708947047,45.0,0.0,5.0,medium,1,train_waveforms_0003.npy,6,3201,160,0.1765288134042508,0.2598904381988177
2114.2727372144773,2114.2727372144773,60.0,135.0,1.0,medium,1,train_waveforms_0032.npy,68,33372,1668,0.1125636286855647,0.1688229011405569
1902.755386018976,1902.755386018976,0.0,30.0,2.5,low,1,train_waveforms_0004.npy,36,4383,219,0.106729356471339,0.074254373316623
863.5143095745925,863.5143095745925,20.0,135.0,2.5,high,1,train_waveforms_0044.npy,189,46435,2321,0.5523566104198873,0.8475279495028036
789.1610763616309,789.1610763616311,0.0,90.0,5.0,medium,1,train_waveforms_0019.npy,233,20815,1040,0.2560647479677091,0.0898478935841736
2524.318494698822,2524.318494698823,20.0,0.0,10.0,severe,1,train_waveforms_0045.npy,193,47565,2378,2.159574716446992,1.810038204625743
458.7670254789659,458.7670254789658,0.0,45.0,1.0,high,1,train_waveforms_0029.npy,42,30205,1510,1.6379874573177853,0.2226979371087088
2162.842871111046,2162.8428711110464,20.0,30.0,5.0,low,1,train_waveforms_0017.npy,144,18369,918,0.0454656153403081,0.0786053202230376
1983.9460156442185,1983.9460156442185,0.0,135.0,1.0,low,1,train_waveforms_0040.npy,134,41892,2094,0.0939804824110309,0.0773753969885679
1675.633863122312,1675.6338631223116,45.0,135.0,10.0,medium,1,train_waveforms_0023.npy,14,23950,1197,0.547289592346202,0.0892013623092294
2847.4011025791906,2847.4011025791906,45.0,30.0,1.0,low,1,train_waveforms_0046.npy,235,48852,2442,0.1075695692277019,0.0522825015331704
1872.2971238981424,1872.2971238981424,45.0,45.0,5.0,medium,1,train_waveforms_0022.npy,92,23189,1159,0.467489052904976,0.259631054320092
1337.934546909289,1337.934546909289,45.0,30.0,2.5,severe,1,train_waveforms_0015.npy,57,15821,791,1.3771229094789252,0.9044317060303286
2598.1918966320427,2598.191896632043,60.0,0.0,5.0,high,1,train_waveforms_0002.npy,138,2737,136,1.6188942900592722,0.7663369370218516
2330.5964854379054,2330.5964854379054,20.0,0.0,5.0,high,1,train_waveforms_0043.npy,208,45446,2272,0.903771653719985,0.8781685221928108
2858.734749774697,2858.734749774697,35.0,0.0,2.5,high,1,train_waveforms_0002.npy,244,3159,157,1.5050944871261174,0.5397775793835382
1083.6629984209603,1083.6629984209603,35.0,0.0,1.0,low,1,train_waveforms_0032.npy,38,33233,1661,0.0694470369294183,0.0498935101020059
2084.9795490695906,2084.9795490695906,60.0,135.0,2.5,clean,1,train_waveforms_0006.npy,72,6526,326,0.0,0.0
488.99515640487056,488.9951564048705,20.0,0.0,5.0,medium,1,train_waveforms_0030.npy,92,31442,1572,0.53522712842415,0.0970440352963312
1104.5563757867455,1104.5563757867455,60.0,135.0,2.5,severe,1,train_waveforms_0025.npy,66,26131,1306,3.262452440590584,2.394843677431844
1879.0320232663896,1879.0320232663896,60.0,0.0,0.0,medium,1,train_waveforms_0038.npy,52,39516,1975,0.3919263644331253,0.2510972549458879
620.711872424677,620.711872424677,45.0,45.0,1.0,low,1,train_waveforms_0039.npy,1,40347,2017,0.0890115360650004,0.0572431710220153
2825.769253250802,2825.769253250802,60.0,135.0,1.0,severe,1,train_waveforms_0026.npy,202,27777,1388,3.4592531785234835,1.338751005219761
1695.0918439806323,1695.0918439806323,35.0,90.0,1.0,low,1,train_waveforms_0023.npy,115,24331,1216,0.0673764013318598,0.0487555128861126
2838.4823629781704,2838.482362978171,60.0,45.0,1.0,low,1,train_waveforms_0041.npy,20,42493,2124,0.0265387968009447,0.0573498528220679
2611.5438682240297,2611.5438682240297,0.0,30.0,1.0,high,1,train_waveforms_0020.npy,182,21593,1079,1.6309610158170995,0.7615009216375346
885.4085549626394,885.4085549626392,45.0,135.0,5.0,medium,1,train_waveforms_0030.npy,187,31866,1593,0.1388024913015773,0.2230595726904251
1857.5773864288783,1857.5773864288783,0.0,90.0,5.0,high,1,train_waveforms_0025.npy,127,26419,1320,1.1270960091040574,0.7985103682060855
2347.68665757122,2347.68665757122,20.0,45.0,2.5,medium,1,train_waveforms_0011.npy,92,11718,585,0.3713999255787295,0.2183477654851582
523.844121532883,523.844121532883,35.0,90.0,2.5,high,1,train_waveforms_0040.npy,77,41613,2080,1.1476069291720463,0.3706702364705045
2984.4068716301767,2984.4068716301767,35.0,0.0,10.0,medium,1,train_waveforms_0034.npy,27,35265,1763,0.1196900647850749,0.0979348753276496
2646.047751974182,2646.047751974182,0.0,0.0,0.0,high,1,train_waveforms_0027.npy,8,28012,1400,1.6101649917906844,0.6895990657830173
1032.9083800239096,1032.9083800239096,60.0,45.0,10.0,high,1,train_waveforms_0047.npy,244,49984,2499,1.2337001543984245,0.4270763271066491
2684.077982708136,2684.077982708136,0.0,0.0,2.5,medium,1,train_waveforms_0034.npy,65,35451,1772,0.3637903573335692,0.0672345124614237
2754.174930766087,2754.174930766087,60.0,0.0,1.0,medium,1,train_waveforms_0035.npy,140,36774,1838,0.4866881814299685,0.2888290206587902
1539.4223629416476,1539.422362941648,60.0,0.0,0.0,medium,1,train_waveforms_0027.npy,73,28309,1415,0.4866251709268654,0.1319286029961759
2389.912770313891,2389.912770313891,60.0,0.0,0.0,low,1,train_waveforms_0024.npy,172,25505,1275,0.0461617083495158,0.013703648082878
2348.021300896197,2348.021300896197,60.0,30.0,1.0,low,1,train_waveforms_0017.npy,36,17903,895,0.0499534446137901,0.0789363169081633
2074.586758880472,2074.586758880472,60.0,135.0,2.5,medium,1,train_waveforms_0042.npy,202,44338,2216,0.4567556482759402,0.1039018501223041
1745.6165426214004,1745.6165426214004,60.0,0.0,1.0,high,1,train_waveforms_0009.npy,229,10160,508,0.6615072774421706,0.6223282508137913
1056.733257303527,1056.733257303527,0.0,90.0,1.0,severe,1,train_waveforms_0028.npy,86,29345,1467,1.463846075796732,0.6755975777329261
2572.7809713998986,2572.7809713998986,60.0,45.0,10.0,low,1,train_waveforms_0045.npy,102,47181,2359,0.0663028157304297,0.0489074973852822
1923.9438035366493,1923.9438035366493,20.0,0.0,10.0,medium,1,train_waveforms_0008.npy,21,8361,418,0.4885112482190178,0.243404541965373
715.1183026758594,715.1183026758594,35.0,90.0,10.0,medium,1,train_waveforms_0012.npy,48,12588,629,0.441662093100777,0.2462363492476236
2295.6327568232023,2295.632756823202,0.0,135.0,1.0,severe,1,train_waveforms_0005.npy,80,5489,274,1.2110011063938146,2.12012733025762
2555.360124606818,2555.360124606818,20.0,0.0,5.0,high,1,train_waveforms_0011.npy,122,11844,592,1.304549128861546,0.268434295787174
439.05161051188696,439.05161051188696,45.0,135.0,1.0,high,1,train_waveforms_0007.npy,72,7557,377,0.7000228706952625,0.4602224552658853
950.9530819695404,950.9530819695404,0.0,0.0,2.5,medium,1,train_waveforms_0000.npy,90,443,22,0.3518911766153839,0.0962625877959281
2426.0333296849803,2426.0333296849803,35.0,90.0,2.5,severe,1,train_waveforms_0013.npy,34,13606,680,3.841401102893644,1.955047378459263
2283.064835235802,2283.064835235802,60.0,0.0,0.0,high,1,train_waveforms_0005.npy,181,5915,295,0.8462932295324153,0.615548605391974
405.1761432729506,405.1761432729507,60.0,90.0,2.5,low,1,train_waveforms_0036.npy,7,37296,1864,0.023488630433812,0.0701388857431782
785.057491574054,785.057491574054,20.0,0.0,10.0,high,1,train_waveforms_0043.npy,49,44773,2238,0.9452426584338888,0.3521603517970726
2390.114737493765,2390.114737493765,0.0,90.0,10.0,high,1,train_waveforms_0007.npy,167,7919,395,0.6093931892922667,0.2023294483261422
879.429114252938,879.429114252938,45.0,30.0,1.0,medium,1,train_waveforms_0007.npy,243,8256,412,0.2246724275986372,0.2271248638457642
2839.425618617431,2839.425618617432,60.0,90.0,10.0,low,1,train_waveforms_0021.npy,93,22235,1111,0.0570874250259631,0.0231222318149428
1851.41657400164,1851.41657400164,20.0,0.0,5.0,severe,1,train_waveforms_0004.npy,154,4859,242,3.822376014374151,1.329684800858062
610.8061137483816,610.8061137483816,60.0,0.0,5.0,high,1,train_waveforms_0030.npy,243,32130,1606,0.4756901307947335,0.2781048991343964
2200.958664608839,2200.958664608839,35.0,90.0,1.0,medium,1,train_waveforms_0011.npy,93,11721,586,0.4218419763253626,0.1798114448938061
2636.737299342004,2636.737299342004,45.0,30.0,2.5,low,1,train_waveforms_0020.npy,134,21426,1071,0.0981302232881115,0.0262002930647327
2045.4659840100967,2045.465984010097,60.0,0.0,10.0,high,1,train_waveforms_0033.npy,110,34572,1728,1.7679442710460074,0.5449511986041349
493.6030534189062,493.6030534189061,20.0,0.0,1.0,high,1,train_waveforms_0021.npy,154,22442,1122,0.9883134573716876,0.6759436047884098
2007.18504680804,2007.18504680804,60.0,0.0,0.0,medium,1,train_waveforms_0000.npy,63,301,15,0.2557149496474203,0.1699957711346447
2388.8848067838235,2388.8848067838235,20.0,90.0,5.0,clean,1,train_waveforms_0005.npy,167,5856,292,0.0,0.0
717.9537384204151,717.9537384204151,20.0,0.0,5.0,high,1,train_waveforms_0031.npy,183,32845,1642,1.7524183750217643,0.6192369046894031
1612.1895333681823,1612.1895333681823,20.0,0.0,1.0,clean,1,train_waveforms_0036.npy,130,37855,1892,0.0,0.0
2386.5305190133768,2386.5305190133768,60.0,0.0,0.0,high,1,train_waveforms_0043.npy,121,45112,2255,0.7230936488304336,0.7634556570531346
2723.1514637292407,2723.1514637292403,45.0,0.0,2.5,high,1,train_waveforms_0046.npy,153,48479,2423,0.5639864873573684,0.8862498291309129
1246.8850270032326,1246.8850270032326,20.0,30.0,10.0,high,1,train_waveforms_0004.npy,142,4833,241,0.8968541591630799,0.5067749894838152
807.8166529376458,807.8166529376458,35.0,90.0,1.0,severe,1,train_waveforms_0020.npy,163,21537,1076,1.2125745314259628,1.7504744913418433
2717.358275405681,2717.358275405681,45.0,30.0,1.0,medium,1,train_waveforms_0033.npy,177,34855,1742,0.1476641029488748,0.0932881476799829
1655.3323182084937,1655.332318208494,60.0,90.0,10.0,medium,1,train_waveforms_0012.npy,12,12420,621,0.239553207503798,0.0693509822546583
2399.6025295282893,2399.60252952829,0.0,30.0,2.5,medium,1,train_waveforms_0043.npy,97,44989,2249,0.4003226563207832,0.1300540884685153
2764.0921835678487,2764.0921835678487,20.0,90.0,5.0,severe,1,train_waveforms_0047.npy,75,49256,2462,3.743114554476167,0.7096518233197888
1069.54621901553,1069.54621901553,35.0,30.0,5.0,clean,1,train_waveforms_0001.npy,43,1279,63,0.0,0.0
1299.296248017892,1299.296248017892,0.0,30.0,1.0,medium,1,train_waveforms_0037.npy,4,38383,1919,0.59651554884235,0.16396559352824
780.6752163817155,780.6752163817155,35.0,90.0,10.0,medium,1,train_waveforms_0002.npy,151,2792,139,0.1018420242901616,0.0744571886160428
2375.168532860189,2375.168532860189,0.0,0.0,0.0,high,1,train_waveforms_0032.npy,137,33610,1680,0.5271808164779144,0.5047966795929881
2104.1961654387187,2104.1961654387187,35.0,45.0,10.0,severe,1,train_waveforms_0040.npy,12,41359,2067,3.4401061782012743,1.788329704613517
400.6890788822788,400.6890788822788,60.0,135.0,1.0,low,1,train_waveforms_0043.npy,3,44568,2228,0.0624377500203254,0.0271357523550945
440.63230226612905,440.63230226612905,60.0,135.0,2.5,high,1,train_waveforms_0007.npy,169,7926,396,1.2277579371236245,0.6303393540046554
1667.3996233250732,1667.3996233250734,20.0,45.0,5.0,severe,1,train_waveforms_0028.npy,244,30003,1500,1.4835503745708378,1.0131618582325796
867.7785715614168,867.7785715614169,35.0,135.0,5.0,severe,1,train_waveforms_0033.npy,146,34725,1736,2.7163828177628746,1.1579263773022743
1742.109488254633,1742.1094882546336,60.0,45.0,1.0,high,1,train_waveforms_0038.npy,104,39693,1984,1.6744633166631395,0.3301092634434582
2083.716790682407,2083.716790682407,60.0,0.0,5.0,high,1,train_waveforms_0044.npy,115,46133,2306,0.8026261625765291,0.2100492757529294
611.1936322744568,611.1936322744568,0.0,90.0,10.0,high,1,train_waveforms_0027.npy,223,28905,1445,0.6881985624234573,0.535806709785383
2995.2151202017003,2995.215120201701,20.0,45.0,10.0,high,1,train_waveforms_0008.npy,228,9171,458,0.4524334170873647,0.2969035116418068
739.7271211488589,739.7271211488589,20.0,90.0,5.0,medium,1,train_waveforms_0038.npy,36,39456,1972,0.3537594788048134,0.1578812739445332
2156.0914366920524,2156.0914366920524,20.0,0.0,0.0,clean,1,train_waveforms_0035.npy,55,36428,1821,0.0,0.0
914.6414644070896,914.6414644070896,45.0,45.0,5.0,high,1,train_waveforms_0008.npy,232,9191,459,1.0566038662240018,0.5084052067914865
925.1298464086464,925.1298464086464,0.0,90.0,10.0,medium,1,train_waveforms_0033.npy,87,34504,1725,0.3041351885896002,0.063316598515879
1445.336712616137,1445.3367126161372,0.0,30.0,5.0,high,1,train_waveforms_0019.npy,138,20454,1022,1.482205401140582,0.6413168770264419
732.097124841516,732.0971248415161,0.0,30.0,10.0,medium,1,train_waveforms_0025.npy,92,26250,1312,0.1554797870685936,0.2654747214216527
1585.1306707751369,1585.1306707751364,20.0,90.0,10.0,severe,1,train_waveforms_0032.npy,201,33880,1694,2.7912025402447664,2.151596519965289
2844.711165221749,2844.711165221749,60.0,0.0,1.0,medium,1,train_waveforms_0031.npy,114,32568,1628,0.4683195148171903,0.220359178062915
2337.613270949706,2337.613270949706,20.0,90.0,5.0,high,1,train_waveforms_0036.npy,179,38051,1902,1.2732182537686536,0.3025682691048462
2853.074364502296,2853.074364502296,60.0,0.0,5.0,low,1,train_waveforms_0043.npy,41,44735,2236,0.0733455724375407,0.0397687693613767
2799.714044429663,2799.714044429664,20.0,90.0,10.0,severe,1,train_waveforms_0006.npy,249,7281,364,4.337019228600404,2.452366409790253
2208.786243479108,2208.786243479108,35.0,0.0,2.5,severe,1,train_waveforms_0004.npy,77,4543,227,1.5825671013858789,2.264034743602722
2770.499800927774,2770.4998009277742,35.0,90.0,10.0,high,1,train_waveforms_0036.npy,118,37794,1889,1.1306341594335385,0.5760281553084885
1704.8121766589325,1704.8121766589325,60.0,90.0,10.0,severe,1,train_waveforms_0001.npy,30,1222,61,4.438238415557556,1.8145101538060728
783.7373937630596,783.7373937630596,20.0,45.0,2.5,high,1,train_waveforms_0005.npy,217,6106,305,0.6807942307983574,0.218381002080983
2281.6658852414976,2281.6658852414976,60.0,30.0,2.5,clean,1,train_waveforms_0038.npy,188,40030,2001,0.0,0.0
1172.1307234929286,1172.1307234929286,60.0,45.0,1.0,low,1,train_waveforms_0010.npy,9,10287,514,0.0454232146974609,0.0433483441413232
1230.9945224026517,1230.9945224026512,20.0,135.0,2.5,severe,1,train_waveforms_0043.npy,104,45029,2251,3.8106312573395495,1.0516836690173756
2257.4460762467843,2257.4460762467843,60.0,0.0,1.0,severe,1,train_waveforms_0002.npy,246,3165,158,2.531612751316003,1.5230001055290587
1017.7306703231671,1017.7306703231671,45.0,135.0,1.0,clean,1,train_waveforms_0038.npy,121,39758,1987,0.0,0.0
795.7824978987217,795.7824978987217,35.0,0.0,5.0,medium,1,train_waveforms_0014.npy,46,14724,736,0.1458675665058703,0.1350733264300744
2504.785804484496,2504.785804484496,35.0,45.0,10.0,low,1,train_waveforms_0045.npy,49,46940,2347,0.1046829386526498,0.0675247764176066
911.9540262408382,911.9540262408382,45.0,0.0,2.5,severe,1,train_waveforms_0044.npy,8,45668,2283,2.259022375224134,1.2214077723077592
2557.34351302624,2557.3435130262405,20.0,0.0,10.0,high,1,train_waveforms_0031.npy,3,32179,1608,1.3185742783277918,0.4574338945568416
2523.1254271397497,2523.12542713975,35.0,90.0,10.0,severe,1,train_waveforms_0020.npy,35,20999,1049,2.881496540594024,2.1478757373862694
2309.0027961789087,2309.0027961789087,20.0,135.0,5.0,high,1,train_waveforms_0002.npy,188,2937,146,0.548399874806709,0.2899431954807543
995.075354466974,995.075354466974,35.0,0.0,1.0,low,1,train_waveforms_0038.npy,224,40222,2011,0.082106608261093,0.0111567271527184
897.194161309643,897.194161309643,0.0,90.0,10.0,severe,1,train_waveforms_0011.npy,191,12114,605,1.5658562338403077,0.8510771566911128
835.4627651562581,835.4627651562583,45.0,30.0,10.0,severe,1,train_waveforms_0010.npy,248,11318,565,3.998693983516363,0.7559890491804633
2941.38227152283,2941.38227152283,20.0,30.0,1.0,severe,1,train_waveforms_0021.npy,158,22462,1123,4.131312759169088,1.7613760850364883
442.1543262181668,442.1543262181668,20.0,0.0,1.0,clean,1,train_waveforms_0028.npy,108,29442,1472,0.0,0.0
1454.2160504617116,1454.2160504617116,0.0,30.0,2.5,high,1,train_waveforms_0038.npy,18,39391,1969,0.4494581880098799,0.5131531306160186
1676.357324669417,1676.357324669417,60.0,135.0,2.5,severe,1,train_waveforms_0027.npy,228,28938,1446,2.5225539775847734,2.418695352248526
1140.0459987041934,1140.0459987041936,35.0,30.0,5.0,medium,1,train_waveforms_0044.npy,103,46075,2303,0.3721927889316866,0.0989350566951151
2892.5445572376498,2892.5445572376498,20.0,90.0,5.0,medium,1,train_waveforms_0038.npy,28,39442,1972,0.3202088335058806,0.2296453512416701
756.2098866498199,756.20988664982,0.0,30.0,1.0,medium,1,train_waveforms_0001.npy,214,1981,99,0.3545408731767553,0.1791127652619327
2110.955119647591,2110.955119647591,35.0,45.0,5.0,severe,1,train_waveforms_0036.npy,230,38279,1913,1.3780915885781115,1.5205866878145469
2795.613147641716,2795.613147641716,35.0,0.0,1.0,medium,1,train_waveforms_0027.npy,249,29028,1451,0.2257356122257671,0.2193673413167276
1663.1595113128951,1663.1595113128956,45.0,135.0,5.0,medium,1,train_waveforms_0026.npy,173,27669,1383,0.5542004627955364,0.1018091008937816
2577.3805215313687,2577.3805215313687,35.0,45.0,5.0,high,1,train_waveforms_0001.npy,195,1872,93,1.2864655775978158,0.247254727344741
2290.7425379050856,2290.742537905085,0.0,135.0,1.0,high,1,train_waveforms_0008.npy,1,8280,414,1.0289963389151242,0.3199907399771257
1907.926836579158,1907.926836579158,35.0,90.0,2.5,medium,1,train_waveforms_0045.npy,111,47214,2360,0.5514799901189941,0.0664031144045843
1158.8045118964476,1158.8045118964476,45.0,0.0,5.0,high,1,train_waveforms_0008.npy,135,8817,440,0.8509005072961081,0.702214394715337
575.0903696422389,575.090369642239,60.0,45.0,1.0,medium,1,train_waveforms_0035.npy,164,36893,1844,0.1319596959300854,0.1278786785719138
2678.853108195201,2678.853108195201,60.0,135.0,2.5,low,1,train_waveforms_0004.npy,227,5127,256,0.0378156251056749,0.0154823049682589
732.271862478105,732.271862478105,0.0,90.0,2.5,medium,1,train_waveforms_0037.npy,141,38891,1944,0.5766263662304392,0.0877811695387053
2435.6699474306497,2435.669947430649,60.0,135.0,2.5,high,1,train_waveforms_0037.npy,88,38725,1936,1.0757996225104185,0.3805538889029625
423.3290879968223,423.3290879968223,45.0,135.0,10.0,high,1,train_waveforms_0006.npy,224,7147,357,0.718564373379462,0.6547697771698082
1688.2940408147683,1688.2940408147683,45.0,45.0,1.0,low,1,train_waveforms_0042.npy,249,44556,2227,0.0598360744210276,0.0310716865577044
2298.1448344690707,2298.1448344690707,20.0,45.0,2.5,high,1,train_waveforms_0031.npy,151,32703,1635,1.2698775949969692,0.8335451682683541
1055.627003527718,1055.627003527718,0.0,0.0,2.5,high,1,train_waveforms_0011.npy,78,11653,582,1.4910923212855578,0.4569362606433664
962.5923717501744,962.5923717501744,60.0,45.0,2.5,high,1,train_waveforms_0017.npy,195,18595,929,1.3342042038589796,0.2346032679713332
594.0170428407783,594.0170428407783,0.0,45.0,1.0,high,1,train_waveforms_0041.npy,99,42801,2140,0.6238090351748803,0.534695352942556
1440.2885517784614,1440.2885517784614,60.0,45.0,10.0,high,1,train_waveforms_0007.npy,190,7998,399,1.0327945216671557,0.2364186730592746
508.8085445392944,508.8085445392944,20.0,135.0,2.5,medium,1,train_waveforms_0004.npy,47,4428,221,0.4132722308048884,0.1437715202165673
429.2798751896146,429.2798751896145,35.0,135.0,2.5,medium,1,train_waveforms_0011.npy,140,11910,595,0.2072590455213656,0.2277074421073077
1805.4348382031696,1805.43483820317,20.0,90.0,10.0,high,1,train_waveforms_0023.npy,48,24088,1204,0.4257244584520567,0.2012474692908575
1794.5029166464244,1794.5029166464242,0.0,30.0,5.0,medium,1,train_waveforms_0040.npy,38,41455,2072,0.2037020280619297,0.1111460283333713
1399.9125994379974,1399.9125994379972,0.0,135.0,1.0,low,1,train_waveforms_0009.npy,114,9690,484,0.0406839951024984,0.0684248743297153
2368.166125155338,2368.166125155338,0.0,90.0,5.0,severe,1,train_waveforms_0033.npy,168,34818,1740,2.007136693544595,0.9894844551831534
1099.1154543276784,1099.1154543276784,20.0,45.0,5.0,clean,1,train_waveforms_0010.npy,41,10415,520,0.0,0.0
1344.445958563762,1344.4459585637617,35.0,135.0,5.0,high,1,train_waveforms_0040.npy,98,41732,2086,1.2700804221715196,0.3598292583265565
1979.4061182859336,1979.4061182859336,45.0,0.0,5.0,medium,1,train_waveforms_0030.npy,30,31212,1560,0.1140275034682034,0.2752684007871394
2539.6629604934,2539.6629604934,0.0,90.0,1.0,low,1,train_waveforms_0001.npy,64,1355,67,0.0373732663663266,0.0683682808206471
2150.1417715075645,2150.141771507564,0.0,90.0,10.0,high,1,train_waveforms_0002.npy,42,2319,115,0.8128401359405039,0.6233145816754808
1219.476178768948,1219.476178768948,60.0,135.0,1.0,medium,1,train_waveforms_0018.npy,132,19372,968,0.1294374515497216,0.2219258190173282
2126.547021447506,2126.5470214475063,35.0,30.0,5.0,medium,1,train_waveforms_0024.npy,54,25077,1253,0.2195949349481928,0.134603413187598
544.6518576623348,544.6518576623349,0.0,90.0,10.0,medium,1,train_waveforms_0029.npy,62,30310,1515,0.257366967103472,0.1850324137931149
1917.601982838917,1917.601982838917,35.0,0.0,1.0,medium,1,train_waveforms_0032.npy,30,33222,1661,0.1441447288855769,0.1923948962309207
2689.5482545102223,2689.5482545102227,45.0,30.0,10.0,high,1,train_waveforms_0024.npy,111,25307,1265,1.5145582012359218,0.5942671669802615
2389.509319402499,2389.509319402499,45.0,45.0,1.0,high,1,train_waveforms_0026.npy,196,27752,1387,0.5486035337725045,0.7606648099977271
1032.598081131754,1032.598081131754,0.0,90.0,1.0,high,1,train_waveforms_0006.npy,178,6945,347,1.2875991723317264,0.4537491507006738
2657.299564659663,2657.299564659663,20.0,0.0,10.0,medium,1,train_waveforms_0037.npy,214,39167,1958,0.4735291041359797,0.0975029522267497
1796.117502185315,1796.1175021853153,35.0,0.0,2.5,medium,1,train_waveforms_0023.npy,61,24143,1207,0.3909598331959935,0.1169435109453672
2272.517568773478,2272.517568773478,20.0,90.0,10.0,medium,1,train_waveforms_0015.npy,22,15686,784,0.1175543553815084,0.1387777952648486
530.87459512364,530.87459512364,0.0,45.0,1.0,medium,1,train_waveforms_0014.npy,67,14807,740,0.4406297580904683,0.1379182487674724
464.97534450894295,464.9753445089429,60.0,90.0,2.5,high,1,train_waveforms_0021.npy,3,21897,1094,1.1792611332632474,0.8813658175490593
2070.805872079638,2070.805872079638,60.0,0.0,10.0,medium,1,train_waveforms_0023.npy,222,24775,1238,0.5379849170568826,0.1868022560995247
1401.4818620927515,1401.4818620927515,60.0,0.0,0.0,medium,1,train_waveforms_0013.npy,215,14311,715,0.3591930955668465,0.2727293724971521
939.4275493170312,939.4275493170312,45.0,45.0,1.0,medium,1,train_waveforms_0024.npy,22,24940,1247,0.1220878615325062,0.2954828464549682
1771.3748627032364,1771.374862703236,45.0,135.0,5.0,severe,1,train_waveforms_0010.npy,158,10865,543,3.2988193484910058,2.046891227779549
2685.270358484509,2685.270358484509,60.0,90.0,2.5,low,1,train_waveforms_0000.npy,198,880,44,0.1197531618738561,0.0335834635706535
1503.567171660671,1503.567171660671,35.0,0.0,2.5,medium,1,train_waveforms_0039.npy,157,40941,2047,0.3958491309059596,0.1267826222959981
2876.0601127788955,2876.0601127788955,20.0,45.0,5.0,severe,1,train_waveforms_0028.npy,248,30018,1500,2.9714460211214475,1.9128499618806227
2894.1713476142027,2894.171347614203,60.0,45.0,10.0,medium,1,train_waveforms_0002.npy,54,2382,119,0.3458791532903327,0.1051090505935691
407.8411396622802,407.8411396622802,35.0,45.0,1.0,high,1,train_waveforms_0004.npy,156,4864,243,0.8667804385336956,0.3014533660925074
1502.5777653162972,1502.5777653162972,35.0,45.0,10.0,low,1,train_waveforms_0015.npy,125,16156,807,0.0802792161522312,0.027762476417031
1194.184524040491,1194.1845240404914,20.0,45.0,10.0,clean,1,train_waveforms_0004.npy,182,4971,248,0.0,0.0
2580.481223039824,2580.481223039824,35.0,135.0,2.5,high,1,train_waveforms_0018.npy,26,18918,945,1.7996079833331295,0.8257689188910473
1934.423726978184,1934.423726978184,20.0,135.0,5.0,medium,1,train_waveforms_0042.npy,19,43533,2176,0.2921409858838082,0.2547122415189495
983.950310778426,983.950310778426,35.0,45.0,10.0,clean,1,train_waveforms_0007.npy,125,7755,387,0.0,0.0
421.4528216969491,421.4528216969491,60.0,45.0,1.0,severe,1,train_waveforms_0031.npy,146,32686,1634,2.3793939834155684,1.899681713510482
1460.487647225959,1460.487647225959,35.0,135.0,5.0,clean,1,train_waveforms_0036.npy,69,37523,1876,0.0,0.0
1848.2657431167493,1848.2657431167493,35.0,135.0,5.0,low,1,train_waveforms_0036.npy,70,37526,1876,0.0248994785642431,0.0405113742345202
1419.754976624563,1419.754976624563,20.0,90.0,1.0,high,1,train_waveforms_0032.npy,77,33389,1669,0.793814393210029,0.2287945542529263
1239.9905186253495,1239.9905186253493,35.0,90.0,1.0,high,1,train_waveforms_0026.npy,50,27135,1356,0.5853512311987552,0.5577799796652507
2294.341884267804,2294.341884267804,35.0,0.0,2.5,clean,1,train_waveforms_0027.npy,80,28355,1417,0.0,0.0
1732.2495040109357,1732.2495040109357,45.0,30.0,2.5,high,1,train_waveforms_0031.npy,135,32636,1631,1.2268714208473173,0.2453102857262105
683.9183100236073,683.9183100236073,60.0,0.0,0.0,severe,1,train_waveforms_0012.npy,127,12900,645,3.162997151571947,2.4222524112609176
1673.536316002128,1673.536316002128,20.0,135.0,2.5,medium,1,train_waveforms_0006.npy,238,7221,361,0.3062258523111574,0.224257559521422
790.9224272054615,790.9224272054614,0.0,135.0,1.0,medium,1,train_waveforms_0037.npy,196,39084,1954,0.4265659595384832,0.2068214792765414
2360.2312030898784,2360.2312030898784,35.0,0.0,10.0,low,1,train_waveforms_0021.npy,208,22664,1133,0.0450575036456971,0.055599883731305
2720.124215144192,2720.124215144192,0.0,45.0,1.0,clean,1,train_waveforms_0041.npy,106,42818,2140,0.0,0.0
802.0424077062339,802.042407706234,45.0,0.0,2.5,medium,1,train_waveforms_0047.npy,213,49862,2493,0.3939312618649219,0.1337972379961619
918.300179068277,918.3001790682772,45.0,30.0,10.0,high,1,train_waveforms_0024.npy,109,25303,1265,0.4238299258511959,0.4977667327815099
1295.9127513593628,1295.9127513593628,45.0,0.0,2.5,medium,1,train_waveforms_0003.npy,119,3678,183,0.2366503054399279,0.2989074786412538
